rms_value,rms_avg,rms_std,is_day,weather_type,sound_category
536,1181.7,1238.8270482821872,día,parcialmente nublado,Ruido elevado
1410,1188.6,1240.0044981997269,noche,parcialmente nublado,Ruido elevado
739,816.6,466.8195463869204,día,soleado,Ruido elevado
3008,1047.0,831.3307939014951,noche,con niebla,Ruido elevado
1711,1178.7,820.6390531503828,día,parcialmente nublado,Ruido elevado
1508,1275.6,793.4707444022264,noche,parcialmente nublado,Ruido elevado
2271,1414.8,837.0666772857603,día,soleado,Ruido elevado
1401,1494.7,787.5300417550227,noche,con niebla,Ruido elevado
564,1364.4,825.9436623240924,día,parcialmente nublado,Ruido elevado
1645,1479.3,769.72174626073,noche,parcialmente nublado,Ruido elevado
450,1470.7,781.8175476271806,día,soleado,Ruido elevado
270,1356.7,869.8137795592297,noche,con niebla,Ruido elevado
473,1330.1,894.5191694113914,día,parcialmente nublado,Ruido elevado
456,1074.9,707.0213653851716,noche,parcialmente nublado,Ruido elevado
226,926.4,714.4849271406028,día,soleado,Ruido elevado
402,815.8,699.9056761846963,noche,con niebla,Ruido elevado
666,655.3,477.9635155764756,día,parcialmente nublado,Ruido elevado
2621,777.3,761.2205184949885,noche,parcialmente nublado,Ruido elevado
1289,849.8,773.080964568252,día,soleado,Ruido elevado
1434,828.7,751.5452303975688,noche,con niebla,Ruido elevado
7243,1508.0,2146.5405760069957,día,parcialmente nublado,Ruido elevado
1999,1680.9,2104.973499437305,noche,parcialmente nublado,Ruido elevado
2534,1887.0,2074.2389769101665,día,soleado,Ruido elevado
1228,1964.2,2028.9331515191263,noche,con niebla,Ruido elevado
3223,2263.9,1963.9575945863328,día,parcialmente nublado,Ruido elevado
5188,2742.5,2041.4394295311445,noche,parcialmente nublado,Ruido elevado
5235,3199.4,2036.3475581977102,día,soleado,Ruido elevado
1417,3079.0,2108.6552850362027,noche,con niebla,Ruido elevado
725,3022.6,2168.544068673214,día,parcialmente nublado,Ruido elevado
2107,3089.9,2123.7448816235487,noche,parcialmente nublado,Ruido elevado
1162,2481.8,1611.1877468363382,día,soleado,Ruido elevado
5024,2784.3,1785.0601016959251,noche,con niebla,Ruido elevado
1869,2717.8,1807.664472307968,día,parcialmente nublado,Ruido elevado
1778,2772.8,1765.1668979951378,noche,parcialmente nublado,Ruido elevado
4604,2910.9,1855.9880537211318,día,soleado,Ruido elevado
4705,2862.6,1795.441957352624,noche,con niebla,Ruido elevado
4512,2790.3,1701.3874109744147,día,parcialmente nublado,Ruido elevado
1801,2828.7,1671.0106090493728,noche,parcialmente nublado,Ruido elevado
4483,3204.5,1564.515775283557,día,soleado,Ruido elevado
5348,3528.6,1645.5010854515474,noche,con niebla,Ruido elevado
4645,3876.9,1445.3561229753102,día,parcialmente nublado,Ruido elevado
4148,3789.3,1393.7323232561148,noche,parcialmente nublado,Ruido elevado
4901,4092.5,1252.172800464145,día,soleado,Ruido elevado
2983,4213.0,1045.6421737647888,noche,con niebla,Ruido elevado
2343,3986.9,1186.6439557751835,día,parcialmente nublado,Ruido elevado
3253,3841.7,1177.814647745749,noche,parcialmente nublado,Ruido elevado
3009,3691.4,1178.6721530792365,día,soleado,Ruido elevado
3778,3889.1,974.4768910092785,noche,con niebla,Ruido elevado
3573,3798.1,955.1520472329689,día,parcialmente nublado,Ruido elevado
3424,3605.7,787.2894498072337,noche,parcialmente nublado,Ruido elevado
3242,3465.4,701.8795718165138,día,soleado,Ruido elevado
2273,3277.9,748.1849815832089,noche,con niebla,Ruido elevado
2446,3032.4,526.3003367322173,día,parcialmente nublado,Ruido elevado
997,2833.8,832.594445760427,noche,parcialmente nublado,Ruido elevado
1720,2771.5,894.4131844088872,día,soleado,Ruido elevado
6023,3048.5,1365.1574797232902,noche,con niebla,Ruido elevado
5071,3254.7,1506.8973311631642,día,parcialmente nublado,Ruido elevado
3180,3194.9,1495.6467534518677,noche,parcialmente nublado,Ruido elevado
3003,3137.9,1490.4886931622275,día,soleado,Ruido elevado
5741,3369.6,1704.615838115895,noche,con niebla,Ruido elevado
4686,3514.0,1753.0782450687511,día,parcialmente nublado,Ruido elevado
2824,3569.1,1718.0482757413356,noche,parcialmente nublado,Ruido elevado
6413,3965.8,1880.2456577089415,día,soleado,Ruido elevado
3148,4180.9,1605.900816779582,noche,con niebla,Ruido elevado
4505,4459.4,1353.3352380938957,día,parcialmente nublado,Ruido elevado
5001,4357.2,1257.320060021842,noche,parcialmente nublado,Ruido elevado
5210,4371.1,1266.8205564412892,día,soleado,Ruido elevado
5935,4646.6,1278.5221677129139,noche,con niebla,Ruido elevado
4703,4816.6,1141.3603189956152,día,parcialmente nublado,Ruido elevado
4830,4725.5,1094.7857476845998,noche,parcialmente nublado,Ruido elevado
5886,4845.5,1154.1327913199566,día,soleado,Ruido elevado
3671,4930.2,1011.5691660869128,noche,con niebla,Ruido elevado
4030,4691.9,897.7282996541852,día,parcialmente nublado,Ruido elevado
2845,4661.6,958.6724849151184,noche,parcialmente nublado,Ruido elevado
6300,4841.1,1085.720697662768,día,soleado,Ruido elevado
3789,4719.9,1132.5270121870506,noche,con niebla,Ruido elevado
5166,4715.5,1130.494999743227,día,parcialmente nublado,Ruido elevado
4552,4577.2,1046.181076317307,noche,parcialmente nublado,Ruido elevado
4495,4556.4,1045.4695064366456,día,soleado,Ruido elevado
5336,4607.0,1072.0890302996684,noche,con niebla,Ruido elevado
4410,4459.4,973.5093676431077,día,parcialmente nublado,Ruido elevado
4306,4522.9,936.3711811503404,noche,parcialmente nublado,Ruido elevado
6552,4775.1,1112.0235259301921,día,soleado,Ruido elevado
5759,5066.5,914.2696234943163,noche,con niebla,Ruido elevado
6093,5045.8,885.1174184504781,día,parcialmente nublado,Ruido elevado
3412,5008.1,950.2303171103046,noche,parcialmente nublado,Ruido elevado
4037,4895.2,995.3825395293985,día,soleado,Ruido elevado
2440,4684.0,1264.0870223208506,noche,con niebla,Ruido elevado
3833,4617.8,1292.1085093752747,día,parcialmente nublado,Ruido elevado
3097,4393.9,1346.6670338283307,noche,parcialmente nublado,Ruido elevado
2481,4201.0,1476.046973055621,día,soleado,Ruido elevado
4142,4184.6,1475.6617498600397,noche,con niebla,Ruido elevado
5399,4069.3,1305.3497658141687,día,parcialmente nublado,Ruido elevado
4693,3962.7,1190.5051262197694,noche,parcialmente nublado,Ruido elevado
7319,4085.3,1465.6051499484945,día,soleado,Ruido elevado
3948,4138.9,1447.9401038870492,noche,con niebla,Ruido elevado
5380,4273.2,1498.827526954169,día,parcialmente nublado,Ruido elevado
5760,4605.2,1412.8799430005822,noche,parcialmente nublado,Ruido elevado
4173,4639.2,1396.2255309703116,día,soleado,Ruido elevado
4842,4813.7,1286.8245196779708,noche,con niebla,Ruido elevado
3331,4898.7,1134.7009444489456,día,parcialmente nublado,Ruido elevado
3122,4796.7,1250.2419365866735,noche,parcialmente nublado,Ruido elevado
3823,4639.1,1265.1259445428946,día,soleado,Ruido elevado
6052,4775.0,1342.2032467385673,noche,con niebla,Ruido elevado
6844,4727.5,1247.2123805600302,día,parcialmente nublado,Ruido elevado
6388,4971.5,1314.6240907575047,noche,parcialmente nublado,Ruido elevado
2661,4699.6,1490.2039532299657,día,soleado,Ruido elevado
5862,4709.8,1498.5939928998619,noche,con niebla,Ruido elevado
5955,4888.0,1533.2199958112833,día,parcialmente nublado,Ruido elevado
8572,5261.0,1924.5583043043055,noche,parcialmente nublado,Ruido elevado
3354,5263.3,1922.0075760054171,día,soleado,Ruido elevado
3429,5294.0,1886.1213581786762,noche,con niebla,Ruido elevado
5397,5451.4,1814.0226753452296,día,parcialmente nublado,Ruido elevado
5163,5362.5,1803.0691889109517,noche,parcialmente nublado,Ruido elevado
5812,5259.3,1737.1826520739446,día,soleado,Ruido elevado
6272,5247.7,1729.177199967917,noche,con niebla,Ruido elevado
2856,5267.2,1697.5764947582045,día,parcialmente nublado,Ruido elevado
3052,4986.2,1816.5782119138157,noche,parcialmente nublado,Ruido elevado
6145,5005.2,1828.7895693296384,día,soleado,Ruido elevado
7211,4869.1,1565.5492788297786,noche,con niebla,Ruido elevado
5378,5071.5,1476.1923429327665,día,parcialmente nublado,Ruido elevado
5775,5306.1,1368.658260243707,noche,parcialmente nublado,Ruido elevado
5400,5306.4,1368.680727318585,día,soleado,Ruido elevado
5577,5347.8,1370.1217950727341,noche,con niebla,Ruido elevado
4755,5242.1,1371.102917767703,día,parcialmente nublado,Ruido elevado
5666,5181.5,1333.3992692030054,noche,parcialmente nublado,Ruido elevado
4196,5315.5,1124.7361418967946,día,soleado,Ruido elevado
5188,5529.1,804.2841468591105,noche,con niebla,Ruido elevado
4642,5378.8,816.7394253303112,día,parcialmente nublado,Ruido elevado
5268,5184.5,503.47288352446765,noche,parcialmente nublado,Ruido elevado
6616,5308.3,678.2207195629179,día,soleado,Ruido elevado
5049,5235.7,661.3597188956819,noche,con niebla,Ruido elevado
4468,5142.5,700.1647821921779,día,parcialmente nublado,Ruido elevado
2742,4859.0,1010.0585241570016,noche,parcialmente nublado,Ruido elevado
2699,4653.4,1220.839164946253,día,soleado,Ruido elevado
2519,4338.7,1331.41437326376,noche,con niebla,Ruido elevado
2080,4127.1,1512.4518321072053,día,parcialmente nublado,Ruido elevado
5823,4190.6,1574.0196384487137,noche,parcialmente nublado,Ruido elevado
7790,4505.4,1945.3296892814844,día,soleado,Ruido elevado
3922,4370.8,1933.2296983717852,noche,con niebla,Ruido elevado
6127,4321.9,1875.4494839015697,día,parcialmente nublado,Ruido elevado
3015,4118.5,1897.992931142438,noche,parcialmente nublado,Ruido elevado
5955,4267.2,1984.687481695795,día,soleado,Ruido elevado
4780,4471.0,1914.048762875874,noche,con niebla,Ruido elevado
2835,4484.6,1900.4942748897945,día,parcialmente nublado,Ruido elevado
4436,4676.3,1772.5749036046082,noche,parcialmente nublado,Ruido elevado
5514,5019.7,1529.7032428255845,día,soleado,Ruido elevado
4654,4902.8,1505.9776300537205,noche,con niebla,Ruido elevado
3945,4518.3,1131.1141066321377,día,parcialmente nublado,Ruido elevado
5540,4680.1,1151.8717569436458,noche,parcialmente nublado,Ruido elevado
6218,4689.2,1164.8588660338964,día,soleado,Ruido elevado
6238,5011.5,1093.878344850711,noche,con niebla,Ruido elevado
6385,5054.5,1142.4607214254668,día,parcialmente nublado,Ruido elevado
6321,5208.6,1203.612728413919,noche,parcialmente nublado,Ruido elevado
3467,5271.8,1074.833506486779,día,soleado,Ruido elevado
5667,5394.9,1038.3474530875162,noche,con niebla,Ruido elevado
3684,5211.9,1168.170121743118,día,parcialmente nublado,Ruido elevado
3535,5100.0,1276.1538569728434,noche,parcialmente nublado,Ruido elevado
2691,4974.6,1451.785199906193,día,soleado,Ruido elevado
2968,4717.4,1563.9824665115505,noche,con niebla,Ruido elevado
1177,4213.3,1818.2969473903006,día,parcialmente nublado,Ruido elevado
3597,3949.2,1677.9207238590125,noche,parcialmente nublado,Ruido elevado
2108,3521.5,1526.3021580859322,día,soleado,Ruido elevado
501,2939.5,1447.8092454156747,noche,con niebla,Ruido elevado
2468,2839.6,1441.8206237639638,día,parcialmente nublado,Ruido elevado
5572,2830.1,1421.2880269514515,noche,parcialmente nublado,Ruido elevado
3549,2816.6,1412.8924784128303,día,soleado,Ruido elevado
4271,2890.2,1472.3902562386988,noche,con niebla,Ruido elevado
6635,3284.6,1883.8415361524783,día,parcialmente nublado,Ruido elevado
3908,3378.6,1889.7313859676215,noche,parcialmente nublado,Ruido elevado
1034,3364.3,1908.6884414871545,día,soleado,Ruido elevado
7815,3786.1,2374.944511632499,noche,con niebla,Ruido elevado
5052,4080.5,2325.774004976025,día,parcialmente nublado,Ruido elevado
1590,4189.4,2159.068739577835,noche,parcialmente nublado,Ruido elevado
1302,4072.8,2289.8836845763344,día,soleado,Ruido elevado
4720,3987.6,2243.280890917487,noche,con niebla,Ruido elevado
2191,3851.8,2312.808960742086,día,parcialmente nublado,Ruido elevado
6752,4099.9,2489.1244087474256,noche,parcialmente nublado,Ruido elevado
3760,3812.4,2324.361331634993,día,soleado,Ruido elevado
5233,3944.9,2367.7768030135117,noche,con niebla,Ruido elevado
4182,4259.7,2135.6547291690717,día,parcialmente nublado,Ruido elevado
1487,3626.9,1888.3425683798882,noche,parcialmente nublado,Ruido elevado
6410,3762.7,2044.5824920180316,día,soleado,Ruido elevado
3162,3919.9,1915.317058174268,noche,con niebla,Ruido elevado
5332,4322.9,1716.9899663202589,día,parcialmente nublado,Ruido elevado
5263,4377.2,1739.3838500393686,noche,parcialmente nublado,Ruido elevado
5066,4664.7,1566.9332432777371,día,soleado,Ruido elevado
6463,4635.8,1526.2964471047046,noche,con niebla,Ruido elevado
2689,4528.7,1628.7189273918457,día,parcialmente nublado,Ruido elevado
737,4079.1,1992.5995555778104,noche,parcialmente nublado,Ruido elevado
1420,3802.9,2161.055218071846,día,soleado,Ruido elevado
2993,3953.5,2030.2484385469236,noche,con niebla,Ruido elevado
5,3313.0,2174.371837770368,día,parcialmente nublado,Ambiente tranquilo
5,2997.3,2414.641314518116,día,parcialmente nublado,Ambiente tranquilo
18,2465.9,2428.4420909070254,día,parcialmente nublado,Ambiente tranquilo
13,1940.9,2321.7014570257634,día,soleado,Ambiente tranquilo
8,1435.1,2106.1865196500407,día,soleado,Ambiente tranquilo
27,791.5,1177.8017424186642,día,soleado,Ambiente tranquilo
10,523.6,987.5606535521964,día,parcialmente nublado,Ambiente tranquilo
30,452.9,995.8581391610605,día,parcialmente nublado,Ambiente tranquilo
9,311.8,942.117803438377,día,soleado,Ambiente tranquilo
2,12.7,9.47569991534075,día,soleado,Ambiente tranquilo
2,12.4,9.78888258275284,día,parcialmente nublado,Ambiente tranquilo
3,12.2,9.975525605591454,día,soleado,Ambiente tranquilo
2,10.6,10.221980673313174,día,parcialmente nublado,Ambiente tranquilo
2,9.5,10.52246274495287,día,soleado,Ambiente tranquilo
4,9.1,10.660935960423657,día,parcialmente nublado,Ambiente tranquilo
1,6.5,8.822320178390225,día,soleado,Ambiente tranquilo
3,5.8,8.79140994867073,día,parcialmente nublado,Ambiente tranquilo
2,3.0,2.2607766603112496,día,parcialmente nublado,Ambiente tranquilo
3,2.4,0.8432740407530135,día,soleado,Ambiente tranquilo
2,2.4,0.8432740407530135,día,soleado,Ambiente tranquilo
7,2.9,1.6633299923237164,día,parcialmente nublado,Ambiente tranquilo
3,2.9,1.6633299923237164,día,soleado,Ambiente tranquilo
3,3.0,1.632993160844112,día,parcialmente nublado,Ambiente tranquilo
3,3.1,1.5951314808320503,día,soleado,Ambiente tranquilo
4,3.1,1.5951314808320503,día,parcialmente nublado,Ambiente tranquilo
4,3.4,1.4298407048134896,día,parcialmente nublado,Ambiente tranquilo
3,3.4,1.4298407048134896,día,soleado,Ambiente tranquilo
13,4.5,3.2744804502271245,día,parcialmente nublado,Ambiente tranquilo
6,4.8,3.259175082581437,día,soleado,Ambiente tranquilo
3,4.9,3.178049715894565,día,soleado,Ambiente tranquilo
10,5.2,3.5213633718628943,día,parcialmente nublado,Ambiente tranquilo
4,5.3,3.4657049943422407,día,soleado,Ambiente tranquilo
815,86.5,255.9909937651823,día,soleado,Pico inesperado
1628,249.0,547.2121262464018,día,parcialmente nublado,Pico inesperado
836,332.2,568.652559418605,día,soleado,Pico inesperado
100,341.8,563.281220469252,día,parcialmente nublado,Pico inesperado
727,414.2,561.421568678809,día,soleado,Pico inesperado
1105,523.4,580.5882457569289,día,parcialmente nublado,Pico inesperado
11,523.9,580.0950975678205,día,parcialmente nublado,Ambiente tranquilo
13,524.9,579.1051430152072,día,soleado,Ambiente tranquilo
3,524.2,579.8005020886229,día,soleado,Ambiente tranquilo
6,524.4,579.6014339373387,día,soleado,Ambiente tranquilo
15,444.4,590.1487947966995,día,parcialmente nublado,Ambiente tranquilo
24,284.0,428.56686240953394,día,parcialmente nublado,Ambiente tranquilo
16,202.0,387.7149582991165,día,parcialmente nublado,Ambiente tranquilo
14,193.4,391.16725607113256,día,parcialmente nublado,Ambiente tranquilo
3,121.0,345.8021271061065,día,parcialmente nublado,Ambiente tranquilo
4,10.9,6.87103420947483,día,parcialmente nublado,Ambiente tranquilo
3,10.1,7.309810758836041,día,soleado,Ambiente tranquilo
3,9.1,7.549098547876434,día,parcialmente nublado,Ambiente tranquilo
19,10.7,7.803845205836811,día,parcialmente nublado,Ambiente tranquilo
5,10.6,7.876829593250482,día,soleado,Ambiente tranquilo
15,10.6,7.876829593250482,día,parcialmente nublado,Ambiente tranquilo
64,14.6,18.470396735106156,día,parcialmente nublado,Ambiente tranquilo
5,13.5,18.703832049342115,día,soleado,Ambiente tranquilo
10,13.1,18.73469745914122,día,parcialmente nublado,Ambiente tranquilo
8,13.6,18.50045044487649,día,parcialmente nublado,Ambiente tranquilo
8,14.0,18.31210892633608,día,parcialmente nublado,Ambiente tranquilo
8,14.5,18.044697589812237,día,parcialmente nublado,Ambiente tranquilo
5,14.7,17.913681921834623,día,parcialmente nublado,Ambiente tranquilo
3,13.1,18.199206331809492,día,soleado,Ambiente tranquilo
2,12.8,18.37147547443521,día,soleado,Ambiente tranquilo
10,12.3,18.372987418036562,día,soleado,Ambiente tranquilo
11,7.0,3.091206164624975,día,parcialmente nublado,Ambiente tranquilo
5,7.0,3.091206164624975,día,parcialmente nublado,Ambiente tranquilo
1024,108.4,321.7221713770319,día,parcialmente nublado,Pico inesperado
400,147.6,331.8517741401976,día,parcialmente nublado,Pico inesperado
3369,483.7,1065.5946748699093,día,soleado,Pico inesperado
947,577.6,1060.3779410086645,día,soleado,Pico inesperado
1389,716.0,1067.6332079261415,día,parcialmente nublado,Pico inesperado
1491,864.8,1060.8910091679213,día,parcialmente nublado,Pico inesperado
22,866.8,1059.1010653694311,día,soleado,Ambiente tranquilo
5,866.3,1059.5515875438364,día,parcialmente nublado,Ambiente tranquilo
14,866.6,1059.282902093045,día,parcialmente nublado,Ambiente tranquilo
7,866.8,1059.102324297955,día,soleado,Ambiente tranquilo
5,764.9,1090.842228127727,día,soleado,Ambiente tranquilo
7,725.6,1112.3172209401403,día,soleado,Ambiente tranquilo
3,389.0,626.8827641592937,día,parcialmente nublado,Ambiente tranquilo
2,294.5,604.2387773057904,día,parcialmente nublado,Ambiente tranquilo
5,156.1,469.0741353394375,día,soleado,Ambiente tranquilo
7,7.7,5.982381539588522,día,soleado,Ambiente tranquilo
3,5.8,3.392802839457419,día,parcialmente nublado,Ambiente tranquilo
3,5.6,3.5023801425581613,día,parcialmente nublado,Ambiente tranquilo
3,4.5,1.957890019804883,día,parcialmente nublado,Ambiente tranquilo
1,3.9,2.0248456722223995,día,soleado,Ambiente tranquilo
60,9.4,17.889786036751985,día,soleado,Ambiente tranquilo
3,9.0,17.99382610158549,día,soleado,Ambiente tranquilo
3,9.0,17.99382610158549,día,parcialmente nublado,Ambiente tranquilo
7,9.5,17.8465682974717,día,parcialmente nublado,Ambiente tranquilo
5,9.5,17.8465682974717,día,soleado,Ambiente tranquilo
9,9.7,17.826634255663937,día,soleado,Ambiente tranquilo
7,10.1,17.704048501110012,día,parcialmente nublado,Ambiente tranquilo
4,10.2,17.66226360215128,día,parcialmente nublado,Ambiente tranquilo
4,10.3,17.619749020683525,día,parcialmente nublado,Ambiente tranquilo
1,10.3,17.619749020683525,día,parcialmente nublado,Ambiente tranquilo
812,85.5,255.27686494818553,día,soleado,Pico inesperado
1609,246.1,541.891635333524,día,soleado,Pico inesperado
898,335.6,570.4376877061613,día,soleado,Pico inesperado
900,424.9,583.0396308237612,día,parcialmente nublado,Pico inesperado
118,436.2,575.0373514438451,día,parcialmente nublado,Pico inesperado
1091,544.4,587.3861497251069,día,parcialmente nublado,Pico inesperado
304,574.1,564.247276368159,día,parcialmente nublado,Pico inesperado
819,655.6,530.6091258586129,día,parcialmente nublado,Pico inesperado
1018,757.0,487.3791588121524,día,parcialmente nublado,Pico inesperado
99,766.8,471.2057347321245,día,parcialmente nublado,Pico inesperado
472,732.8,479.77050069103893,día,parcialmente nublado,Pico inesperado
638,635.7,367.96649907898035,día,soleado,Pico inesperado
1783,724.2,515.0801016454702,día,parcialmente nublado,Pico inesperado
7,634.9,556.9253790031252,día,parcialmente nublado,Ambiente tranquilo
4,623.5,569.7019201106615,día,soleado,Ambiente tranquilo
4,514.8,574.2734153306701,día,parcialmente nublado,Ambiente tranquilo
2,484.6,594.1863157106318,día,parcialmente nublado,Ambiente tranquilo
2,402.9,599.2446078188744,día,soleado,Ambiente tranquilo
4,301.5,568.6045784784566,día,parcialmente nublado,Ambiente tranquilo
3,291.9,573.1952256139816,día,soleado,Ambiente tranquilo
5,245.2,575.9090977653378,día,parcialmente nublado,Ambiente tranquilo
6,182.0,562.536319815092,día,soleado,Ambiente tranquilo
3,4.0,1.6329931607500032,día,soleado,Ambiente tranquilo
1,3.4,1.505545304219011,día,soleado,Ambiente tranquilo
2,3.2,1.5491933373175617,día,soleado,Ambiente tranquilo
2,3.0,1.5634719187863417,día,parcialmente nublado,Ambiente tranquilo
1,2.9,1.6633299922311282,día,soleado,Ambiente tranquilo
3,3.0,1.6329931607498138,día,parcialmente nublado,Ambiente tranquilo
1,2.7,1.7029386355323597,día,parcialmente nublado,Ambiente tranquilo
2,2.6,1.7126976761010937,día,parcialmente nublado,Ambiente tranquilo
3,2.4,1.5055453042188058,día,soleado,Ambiente tranquilo
2,2.0,0.8164965787160711,día,soleado,Ambiente tranquilo
2,1.9,0.7378647849252363,día,parcialmente nublado,Ambiente tranquilo
2,2.0,0.6666666639579536,día,soleado,Ambiente tranquilo
3,2.1,0.7378647849253201,día,soleado,Ambiente tranquilo
1,2.0,0.8164965787160711,día,parcialmente nublado,Ambiente tranquilo
3,2.2,0.7888106354574136,día,parcialmente nublado,Ambiente tranquilo
1,2.0,0.8164965787160712,día,parcialmente nublado,Ambiente tranquilo
1,2.0,0.8164965787160712,día,soleado,Ambiente tranquilo
2,2.0,0.8164965787160712,día,soleado,Ambiente tranquilo
2,1.9,0.7378647849252363,día,parcialmente nublado,Ambiente tranquilo
2,1.9,0.7378647849252363,día,parcialmente nublado,Ambiente tranquilo
2,1.9,0.7378647849252363,día,soleado,Ambiente tranquilo
1,1.8,0.7888106354572567,día,parcialmente nublado,Ambiente tranquilo
2,1.7,0.6749485550349394,día,parcialmente nublado,Ambiente tranquilo
3,1.9,0.7378647849252364,día,parcialmente nublado,Ambiente tranquilo
4,2.0,0.9428090396667141,día,soleado,Ambiente tranquilo
3,2.2,0.918936581507642,día,parcialmente nublado,Ambiente tranquilo
2,2.3,0.8232726001552259,día,soleado,Ambiente tranquilo
2,2.3,0.8232726001552259,día,parcialmente nublado,Ambiente tranquilo
2,2.3,0.8232726001552259,día,parcialmente nublado,Ambiente tranquilo
3,2.4,0.8432740405702892,día,parcialmente nublado,Ambiente tranquilo
3,2.5,0.8498365834740906,día,soleado,Ambiente tranquilo
2,2.6,0.6992058961977107,día,parcialmente nublado,Ambiente tranquilo
1,2.5,0.8498365834740904,día,soleado,Ambiente tranquilo
2,2.4,0.8432740405702889,día,parcialmente nublado,Ambiente tranquilo
6,2.6,1.3498971140835057,día,parcialmente nublado,Ambiente tranquilo
3,2.6,1.3498971140835057,día,soleado,Ambiente tranquilo
4,2.8,1.3984117962690514,día,parcialmente nublado,Ambiente tranquilo
4,3.0,1.4142135610964153,día,parcialmente nublado,Ambiente tranquilo
2,3.0,1.4142135610964153,día,parcialmente nublado,Ambiente tranquilo
2,2.9,1.4491376733730104,día,soleado,Ambiente tranquilo
3,2.9,1.4491376733730104,día,parcialmente nublado,Ambiente tranquilo
2,2.9,1.4491376733730104,día,soleado,Ambiente tranquilo
2,3.0,1.33333333197921,día,soleado,Ambiente tranquilo
3,3.1,1.2866839363047253,día,soleado,Ambiente tranquilo
2,2.7,0.8232726001553764,día,parcialmente nublado,Ambiente tranquilo
3,2.7,0.8232726001553764,día,parcialmente nublado,Ambiente tranquilo
3,2.6,0.69920589619771,día,parcialmente nublado,Ambiente tranquilo
2,2.4,0.5163977759976269,día,parcialmente nublado,Ambiente tranquilo
224,24.6,70.06378046701259,día,parcialmente nublado,Pico inesperado
264,50.8,102.26197294746238,día,parcialmente nublado,Pico inesperado
498,100.3,172.34271412249362,día,parcialmente nublado,Pico inesperado
291,129.2,178.16022751069647,día,soleado,Pico inesperado
400,169.0,190.60779977044442,día,soleado,Pico inesperado
245,193.2,182.37494954685727,día,parcialmente nublado,Pico inesperado
11,194.1,181.3458635376576,día,parcialmente nublado,Ambiente tranquilo
4,194.2,181.2290141107435,día,parcialmente nublado,Ambiente tranquilo
2,194.1,181.34647623938258,día,soleado,Ambiente tranquilo
7,194.6,180.7639344559542,día,soleado,Ambiente tranquilo
6,172.8,189.74649755220733,día,parcialmente nublado,Ambiente tranquilo
3,146.7,193.71688964395904,día,soleado,Ambiente tranquilo
8,97.7,152.58953655694447,día,parcialmente nublado,Ambiente tranquilo
6,69.2,138.4331366881851,día,parcialmente nublado,Ambiente tranquilo
5,29.7,75.69243320465276,día,parcialmente nublado,Ambiente tranquilo
3,5.5,2.7182510710461107,día,soleado,Ambiente tranquilo
4,4.8,1.932183565215072,día,parcialmente nublado,Ambiente tranquilo
4,4.8,1.932183565215072,día,parcialmente nublado,Ambiente tranquilo
3,4.9,1.7919573397447504,día,soleado,Ambiente tranquilo
5,4.7,1.6363916933703841,día,soleado,Ambiente tranquilo
7,4.8,1.7511900705007897,día,parcialmente nublado,Ambiente tranquilo
7,5.2,1.751190070500879,día,soleado,Ambiente tranquilo
6,5.0,1.490711983776971,día,parcialmente nublado,Ambiente tranquilo
5,4.9,1.4491376733609447,día,parcialmente nublado,Ambiente tranquilo
9,5.3,1.9465068418177145,día,soleado,Ambiente tranquilo
9,5.9,2.0789954830583386,día,soleado,Ambiente tranquilo
5,6.0,1.9999999990887076,día,parcialmente nublado,Ambiente tranquilo
2,5.8,2.299758440628833,día,parcialmente nublado,Ambiente tranquilo
9,6.4,2.270584847987562,día,parcialmente nublado,Ambiente tranquilo
17,7.6,3.977715703588971,día,parcialmente nublado,Ambiente tranquilo
47,11.6,13.057139383695347,día,soleado,Ambiente tranquilo
9,11.8,12.994015716505958,día,soleado,Ambiente tranquilo
3,11.5,13.176156917230086,día,parcialmente nublado,Ambiente tranquilo
7,11.7,13.081369279191744,día,soleado,Ambiente tranquilo
5,11.3,13.233375314657302,día,soleado,Ambiente tranquilo
3,10.7,13.482910994486591,día,soleado,Ambiente tranquilo
8,11.0,13.374935098356465,día,soleado,Ambiente tranquilo
5,11.3,13.182901383430277,día,parcialmente nublado,Ambiente tranquilo
10,11.4,13.16729956270977,día,soleado,Ambiente tranquilo
4,10.1,13.194695903898586,día,parcialmente nublado,Ambiente tranquilo
4,5.8,2.5298221274142403,día,soleado,Ambiente tranquilo
3,5.2,2.394437998714432,día,parcialmente nublado,Ambiente tranquilo
7,5.6,2.319003616670818,día,parcialmente nublado,Ambiente tranquilo
6,5.5,2.2730302820290675,día,soleado,Ambiente tranquilo
3,5.3,2.4060109902581925,día,soleado,Ambiente tranquilo
4,5.4,2.319003616670784,día,parcialmente nublado,Ambiente tranquilo
3,4.9,2.2335820748839508,día,parcialmente nublado,Ambiente tranquilo
3,4.7,2.3118054504646994,día,parcialmente nublado,Ambiente tranquilo
3,4.0,1.4142135610837907,día,parcialmente nublado,Ambiente tranquilo
4,4.0,1.4142135610837907,día,parcialmente nublado,Ambiente tranquilo
2,3.8,1.5491933373059474,día,soleado,Ambiente tranquilo
3,3.8,1.5491933373059474,día,parcialmente nublado,Ambiente tranquilo
3,3.4,1.0749676980767278,día,soleado,Ambiente tranquilo
6,3.4,1.0749676980767278,día,parcialmente nublado,Ambiente tranquilo
4,3.5,1.0801234480463653,día,parcialmente nublado,Ambiente tranquilo
